,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1
chr12:94941308-94942130,-7.704725560491226e-05,0.0007619383400529152,0.0005652604067205814,-0.00020796173276149866,-4.143396787986786e-05,Trajectory-1,832.0
chr12:95534313-95534852,0.00043824273016978264,0.00022367689139150596,-0.00036094572498336663,0.00024013202617352106,8.041332283537798e-05,Trajectory-1,1212.0
chr12:96176741-96177614,8.03803650462019e-05,-0.00037967115449762226,-0.0004275415129693744,0.00013346884450813357,0.00020519695097450294,Trajectory-1,890.0
chr12:98490556-98491653,-0.0002350851861675296,8.412299250070893e-05,0.00019466500166636852,0.00020282803924990183,-0.0002102281373038779,Trajectory-1,544.0
chr12:103829038-103829520,-4.9192255143246e-05,0.0006092950433861702,0.00037933678789692276,0.00014012818459781481,-0.000177952954353375,Trajectory-1,860.0
chr12:104689409-104690063,-0.0003185787740367637,-0.00014559847249359244,0.00013501715028752128,8.718491175657586e-05,-0.00012990284840334995,Trajectory-1,375.0
chr12:107607452-107607921,-0.00044758503928026553,-0.00034821598030827734,0.00016294411800118745,-0.0001967509180188357,-2.960230808281323e-05,Trajectory-1,190.0
chr12:109863923-109865092,-0.0003529407403950652,0.00016072095569095318,0.000395383263362368,6.117511066082157e-05,-0.00026968910062659987,Trajectory-1,362.0
chr12:110727649-110728292,0.0003122475095869576,0.0007903252226247033,0.0002204942297868083,-0.00011829184466659406,0.0001239465998867891,Trajectory-1,1166.0
chr12:110737226-110740293,-0.0005320096027935013,-0.0007037642413631141,3.093398602497629e-06,-0.00033067207666183997,0.00017577437161239555,Trajectory-1,108.0
chr12:111944955-111945822,-0.00022906847256443658,5.720536487121728e-05,0.00019879394647710853,2.489015809192116e-05,-0.0001334501130510487,Trajectory-1,549.0
chr12:112000498-112003210,-0.00013108980143069877,-2.555723793374658e-05,-6.871825279780948e-06,0.0002528809645180855,-6.836515932017164e-05,Trajectory-1,674.0
chr12:116172143-116172928,0.0006141354201140479,0.0008442334260390631,-8.201558016823173e-05,0.00011163851458415224,0.00010077742908385781,Trajectory-1,1306.0
chr12:116236095-116236640,-0.0004478301475778299,-0.00039131772336517437,0.00014041117212513154,-0.00025078055159174226,2.5993111089451748e-05,Trajectory-1,191.0
chr12:116611090-116611547,0.0007640487301263518,0.0031942180511379233,0.0016617397980326662,-0.002878269532219158,0.002605348537079644,Trajectory-1,1361.0
chr12:117067091-117067350,0.00010457614257811644,0.0011508545064251921,0.0006646370914180725,-0.00029802667183252343,7.60694184516163e-05,Trajectory-1,1052.0
chr12:118054997-118055572,-0.00013273984044870926,0.0006075165308565033,0.00048201115280887207,-1.4259866596148879e-05,-0.0001564692142739152,Trajectory-1,743.0
chr12:120368105-120369500,6.629235298471086e-05,-1.7040894128271808e-05,-0.0001505104965600988,6.794983380899278e-05,9.009159644972213e-05,Trajectory-1,905.0
chr12:121092295-121094005,-2.9256568141475674e-05,0.00011563917676423126,-8.84543158396629e-06,0.00022543983710267575,-3.806841458998778e-05,Trajectory-1,823.0
chr12:121314189-121314912,-0.0006457904454192488,-0.0006086251684279843,0.00021324671873867236,-0.0003455269254098664,-2.83656545009069e-05,Trajectory-1,64.0
chr12:121551619-121553613,-0.00012854409008639236,9.794189054541798e-05,6.585309991891199e-05,0.00026504672071215034,-0.00010178674141407054,Trajectory-1,688.0
chr12:121750225-121751521,4.863857119541986e-06,0.000474526421224376,0.00019821940105195512,0.00022191189369962576,-0.00010458862556535692,Trajectory-1,902.0
chr12:122003990-122005182,0.0007851593405684271,0.00042179592978802547,-0.00045024820211402803,7.945630138806711e-05,5.740951329822455e-05,Trajectory-1,1337.0
chr12:122447068-122447419,0.00014496151832136926,-0.00034642144488033447,-0.0004600382070434386,0.00010798385589231625,0.00020303996978886197,Trajectory-1,959.0
chr12:123070504-123072281,3.658943933374638e-05,-0.0003020249872159859,-0.000338682397857827,8.27898470978961e-05,0.00017404608365566046,Trajectory-1,848.0
chr12:123114581-123116381,0.0004522949105495841,0.0012672822918981341,0.0003604350705457846,-0.00010182866812329527,0.0001991411264617761,Trajectory-1,1256.0
chr12:124906465-124907401,-0.00020656706033796428,0.0001097421415107932,0.00016422849050539567,0.00022797290675095842,-0.00016536615460585987,Trajectory-1,591.0
chr12:130832722-130833260,-0.0004026921210005103,-0.000587855543152938,-4.776772653178275e-05,-0.00021368259708862424,0.00012961294781274298,Trajectory-1,219.0
chr12:132222289-132223220,-0.00043817977058851386,-0.0004873351986723651,4.038668968456151e-05,-0.00016424714287843149,5.673775633095507e-05,Trajectory-1,187.0
chr12:132432762-132434484,-0.00020314119410171,0.00025882669494252977,0.0002822668702106062,0.00010799138307803195,-0.0001584868468498889,Trajectory-1,613.0
chr13:23372352-23372926,0.002020661043227779,0.00014841685780680916,-0.0008493522736929386,-0.00048336367994626027,-0.00026348037935774267,Trajectory-1,1458.0
chr13:23695396-23696674,0.006426325028653933,-0.003163226795864174,0.0020938102088757086,-0.001723231721136754,-0.003152627706842151,Trajectory-1,1489.0
chr13:23966447-23967529,-0.00019375672501636406,-0.0003387459634621265,-8.437444664294652e-05,-0.00011851370541626225,0.0001464221229793654,Trajectory-1,524.0
chr13:24260197-24262189,-0.0001023428643310859,0.00019974728454185973,0.00012214666855256864,0.0002416252422954868,-0.0001400691677467643,Trajectory-1,738.0
chr13:24625397-24627077,0.0007715234498462357,0.00019091964909043318,-0.0005227014338323232,4.3885599750994925e-05,6.047314280307532e-05,Trajectory-1,1322.0
chr13:25887952-25888864,0.000619767435150448,0.0015270706523916697,0.00047236829025040273,-0.0005976616551580795,0.0005802598766780424,Trajectory-1,1309.0
chr13:26785099-26786384,0.0006768984997719051,0.0008078652914052707,-0.00012982323582447206,-3.395431024508154e-05,0.00012685508929567604,Trajectory-1,1318.0
chr13:40479537-40481735,-0.0001362631451516787,0.0007242487742594233,0.000575564327149052,-0.00011756724134115447,-7.576442160598487e-05,Trajectory-1,752.0
chr13:41034834-41035334,-7.44815288382605e-05,0.0008392447578943169,0.0005949102518009884,-3.865106943145204e-05,-0.00016225272794175108,Trajectory-1,850.0
chr13:41487387-41488905,-0.000291252405301762,-0.0003623805136301137,-1.793014012078731e-05,-0.00014233634859203,0.00011204358044849776,Trajectory-1,361.0
chr13:41500331-41503163,0.0004983621066485446,-0.0003374776695231194,-0.0007036840807911099,3.364581934001646e-05,0.0002619705429751532,Trajectory-1,1202.0
chr13:41651857-41653163,-0.0005382964274964821,-0.0005886817627580871,8.209678454031319e-05,-0.0002149350253682227,4.128045011885812e-05,Trajectory-1,117.0
chr13:42574067-42575410,0.00514763853081528,-0.002040812559806383,0.0006636378257140641,-0.0015728693422741727,-0.0019722721373630937,Trajectory-1,1488.0
chr13:42970729-42971354,1.5248880924566843e-05,0.0004605983905477423,0.00018261014201107872,0.00020010721165669758,-9.687643889721866e-05,Trajectory-1,911.0
chr13:49239983-49240562,-0.00041178914932225906,0.00017477853525659114,0.0004845148025267135,-8.000649781116303e-05,-0.00025479985926117073,Trajectory-1,285.0
chr13:50235385-50237535,0.00028650083359321667,0.0007313439692417096,0.00018094916804550982,-7.388816558181677e-05,0.00011733920480295907,Trajectory-1,1143.0
chr13:50800127-50801799,3.668654071241333e-05,0.0011460341219473914,0.0006962671978417175,-0.00016336145946870884,-1.6161305009882246e-06,Trajectory-1,1008.0
chr13:51523057-51523678,0.0005223420604007592,-0.00015608025352270048,-0.0006408446957347678,0.00016067235923027592,0.00016947117082245157,Trajectory-1,1231.0
chr13:51764108-51765442,-0.00021966830514484465,0.00015737539124623337,0.00024180011489352774,3.2117039673209146e-05,-0.00011069201849209332,Trajectory-1,570.0
chr13:73228485-73229113,-0.00028052187342078225,-0.0007786919216922555,-0.00026719571706757726,-0.00038646214058819393,0.00031299065563930866,Trajectory-1,326.0
chr13:75760091-75763168,0.0005220191569790432,-0.0002307586401556537,-0.0004864145598897769,-8.1435283170335e-05,0.00013478705954031247,Trajectory-1,1207.0
chr13:77729706-77730332,0.00016671565248043752,0.0001578093841008805,-0.00017511914861175195,0.00026501670229480177,2.9014875515707093e-05,Trajectory-1,1039.0
chr13:78607364-78609930,-2.4292751048380067e-05,-7.616774839336295e-05,-0.00013931159347133334,0.00021745039906222722,2.7285703631611588e-05,Trajectory-1,801.0
chr13:79803887-79804494,-0.00014550317207444083,0.0009550365298701721,0.0007802961817847329,-0.00023373714180965847,-0.0001391474642341899,Trajectory-1,766.0
chr13:99196396-99197779,-0.00013245773583700504,-0.0004396701544255428,-0.00019302791490480054,-0.00017544903645830927,0.00020295703609384764,Trajectory-1,599.0
chr13:99213980-99216381,-0.0001889355043460243,-0.00024727225021858634,-9.913525853350831e-05,0.00013239528839811666,5.446942746807035e-05,Trajectory-1,563.0
chr13:99916456-99916912,0.0001066776510719287,0.0002169265714341394,-6.030756558157711e-05,0.00020705663683665592,-3.4325448751921427e-05,Trajectory-1,991.0
chr13:100514766-100515259,9.646648530335919e-05,0.00046674407867352495,0.0001165454434091021,0.0002088702451619964,-9.000638505993047e-05,Trajectory-1,1007.0
chr13:101626799-101627772,0.00030539314051797453,8.707553732576018e-05,-0.0003379739552248177,0.00026331789879449076,7.935517856524011e-05,Trajectory-1,1121.0
chr13:102599350-102600100,-0.00032366618930756367,-0.00015618603812285654,0.00012580474413277106,1.1406504095507777e-05,-6.143080212821205e-05,Trajectory-1,349.0
chr13:102870337-102870991,-0.0004487747396798748,-0.0005502774658471758,3.7849994255073274e-05,-0.00030186949264126054,0.00014094012081104944,Trajectory-1,182.0
chr13:105177233-105177967,-0.00035208914697188994,0.00018500396605623104,0.00042321689615453905,4.374458271238025e-05,-0.0003029934187392419,Trajectory-1,367.0
chr13:112892896-112895796,0.00083795749398855,0.00012336192017447324,-0.000676688313886476,0.00014296201785765137,0.00010107390236440618,Trajectory-1,1341.0
chr13:113162697-113163460,-0.0005264527180161513,-0.0001436617713362013,0.0003873362455029809,-0.0001860765167963501,-0.0001719952673181987,Trajectory-1,150.0
chr13:114001373-114003300,3.480115446779924e-05,0.0005348136767343311,0.0002144799031034854,0.0001561666574941963,-5.9465867020156185e-05,Trajectory-1,944.0
chr13:114099224-114103383,-0.0003260644358389237,0.00021018752887280094,0.000403402696633505,3.4398608478044194e-05,-0.00023828016987751898,Trajectory-1,412.0
chr13:114133852-114136153,3.9608492586216104e-05,0.00032499512282227363,5.8853355504487624e-05,0.00030525204131769167,-0.0001167131883274045,Trajectory-1,926.0
chr14:20327050-20327912,1.975649859618999e-05,0.0006042445689559872,0.00029300300837727995,0.00017546520996463541,-0.00013454257425695658,Trajectory-1,932.0
chr14:20438606-20439110,-0.0002247995859679887,-0.0004730773829354006,-0.0001773067948006485,-7.374497816502979e-05,0.00018697413584362554,Trajectory-1,467.0
chr14:21191585-21192841,0.0006399368489569486,0.00018019636902077865,-0.0005183926702322828,0.0001802216791715484,7.584376834906895e-05,Trajectory-1,1294.0
chr14:23182387-23183937,-0.0004292335249470005,-0.0003017666595430937,0.0001420887222510098,-2.266471987365928e-05,-7.161672054630411e-05,Trajectory-1,224.0
chr14:24006813-24007869,-0.00017315380017594994,0.0003205588258855094,0.00029277334736835703,0.00016728623852244143,-0.00020397668407921404,Trajectory-1,665.0
chr14:24395586-24396054,0.000492498486153773,-7.165632064168023e-05,-0.0005649250045525026,0.0001664812107860991,9.975126661240434e-05,Trajectory-1,1216.0
chr14:24672949-24674943,0.0007309875982755203,5.1367871168249895e-05,-0.0006745702271261421,0.00020891401030974613,0.00010989056420564495,Trajectory-1,1311.0
chr14:25103242-25103796,-0.0003045987585455543,1.263084953561329e-05,0.0002255161862377319,0.0001362805111298739,-0.00021232412489377412,Trajectory-1,419.0
chr14:34912164-34912738,-0.0005052077198303878,-0.0006999345492521304,-1.777027914785868e-05,-0.00032913219402924183,0.0001886152253626865,Trajectory-1,130.0
chr14:37147573-37147871,0.0005600809078237696,0.0013573143434644998,0.0003416891524262047,-0.00023712583469724183,0.00031265195548395134,Trajectory-1,1299.0
chr14:42929820-42930498,-0.0006919577119179885,-0.0008278542636746,0.00012324447086881456,-0.0005479323555010237,0.00016424056197188194,Trajectory-1,32.0
chr14:45268330-45268998,-0.0003868767356745883,0.00021220107243365168,0.00047427687060687385,7.786977316546594e-06,-0.00029119543384726704,Trajectory-1,318.0
chr14:49461741-49462228,0.00021949692389425782,0.0005241270662390026,8.843147457883193e-05,5.661758313051274e-05,7.698776281567956e-06,Trajectory-1,1095.0
chr14:50104455-50105597,0.00015545370240933114,0.0004250042777222731,2.726033194379438e-05,0.00022635369969673205,-5.432275987895023e-05,Trajectory-1,1049.0
chr14:50521334-50522428,0.00173650236394641,-0.00022628264543052778,-0.0007094835418691924,-0.0004838079672810739,-0.0003479697576191002,Trajectory-1,1433.0
chr14:50784387-50786249,-0.00010725019774871365,0.0007567592501201624,0.0005521549132840259,-0.00010492925192688845,-2.9471016711882146e-05,Trajectory-1,795.0
chr14:51783738-51784183,-0.0003551997074676015,0.00022712189218498702,0.00045659918093821593,2.7257745843518346e-06,-0.00029422389624916335,Trajectory-1,371.0
chr14:55101853-55104589,-0.00012235575445419008,-3.318738669557322e-05,-1.4048863610655909e-05,0.0002631343294539765,-9.775094780820496e-05,Trajectory-1,680.0
chr14:61670252-61671914,5.5567282712795555e-05,0.00046308579884770225,0.00015023501806722277,0.00023825188891441861,-0.00010010133326791225,Trajectory-1,968.0
chr14:61889446-61890564,1.0959864883769332e-05,0.0004739717832480684,0.0002065414916864942,0.0002720021554247708,-0.00017626421943582095,Trajectory-1,907.0
chr14:64822982-64823849,-0.00028091188962393827,-0.000505666151474499,-0.00016651984302157048,-5.683379621547285e-06,0.00015334044571198026,Trajectory-1,376.0
chr14:64891729-64892265,0.0009302407023143532,9.955419718372253e-05,-0.0006550204604337068,-3.0829052808869635e-05,8.006834908056341e-05,Trajectory-1,1357.0
chr14:67411579-67412589,0.00010940615600983578,-0.0001455626011585261,-0.0002968500015857631,0.0001644528598839652,0.0001388017379729574,Trajectory-1,947.0
chr14:68367590-68368050,0.0007380835294374343,0.0010253268695451566,-3.0002057144559655e-05,-6.062499320544691e-05,0.00019386278451052362,Trajectory-1,1344.0
chr14:68368689-68369882,-0.00012288925190706432,0.00048084855367287353,0.0003773106712967875,2.7484013030917697e-05,-0.00013433885662660983,Trajectory-1,742.0
chr14:68494364-68495992,-0.0005005223438411303,-0.00014326127336038394,0.0003580542397096876,-0.00015268015023088682,-0.00017365748536448287,Trajectory-1,166.0
chr14:69354150-69355250,0.0009256089093536778,0.0003441768261492231,-0.00046377045543299694,-6.286683889459336e-05,-7.958652115162139e-05,Trajectory-1,1360.0
chr14:69574217-69575124,-0.0007511013096066537,-0.0009056691368319528,0.00014207078370860485,-0.0006746742741910338,0.00021072586437048872,Trajectory-1,19.0
chr14:69631877-69633049,-0.00046092701188920026,-0.0003688306562346554,0.00013048603116945403,-1.8926203969601715e-05,-8.304362342304345e-05,Trajectory-1,188.0
chr14:69667214-69668379,-0.00026066755998711177,-6.131813951481204e-05,0.00014080967528023422,-6.175458596915398e-06,-5.363849723405026e-05,Trajectory-1,478.0
chr14:70871764-70872814,-4.598597250651636e-05,0.00023060166618958544,0.0001001712724386655,0.00017584873052188234,-9.332115141734944e-05,Trajectory-1,814.0
chr14:70934340-70935441,-0.0007815446612055237,-0.000949266039914678,0.00014648829276363816,-0.0007250133401751566,0.00024562633552762444,Trajectory-1,15.0
chr14:74837739-74839277,0.00011963726680936602,-3.229463932765335e-05,-0.00022211464745487203,0.00013665637672563298,7.76297247390894e-05,Trajectory-1,975.0
chr14:75446552-75446756,-4.4009199188353354e-07,-0.0005433203419880102,-0.00044509651467046626,-4.290437358709902e-05,0.00030316787579480324,Trajectory-1,764.0
chr14:75496728-75497654,0.0003222212035453644,0.0003867637625821723,-0.00016737951168115437,0.0003073199484243796,-1.4700078797903484e-05,Trajectory-1,1157.0
chr14:77598466-77599426,-4.415013832383491e-05,0.00018535269972397243,7.435738120354412e-05,0.0001672770998790565,-8.404217248045463e-05,Trajectory-1,812.0
chr14:81464281-81465367,0.00020838408842146981,0.0007590249645135728,0.0002052148130128961,0.00017865984941300652,-3.1354705506246324e-05,Trajectory-1,1108.0
chr14:91260806-91261834,-0.00039434253968435916,-0.000557518478998747,-4.77859535240136e-05,-0.00020911790068544017,0.00015863571784824565,Trajectory-1,227.0
chr14:91320255-91321573,-0.00039000445469247546,0.0002567877912005645,0.0005305913648250005,-0.0001668686495335275,-0.00021420483452893306,Trajectory-1,319.0
chr14:91354235-91356969,-0.0001325123907401457,5.3632551240231735e-05,4.554327690326181e-05,0.00021283948999094727,-9.033843156253979e-05,Trajectory-1,678.0
chr14:92783579-92784297,-0.0002577806518332756,0.000130348079214578,0.0002741321722556505,6.0637880607970274e-05,-0.0001751718041039104,Trajectory-1,514.0
chr14:93317781-93318381,-0.0001677554016658867,-0.00023048248663036744,-0.00010211143765589758,0.00018154560333718089,-7.642901068694312e-07,Trajectory-1,596.0
chr14:94011186-94012603,0.00045151654682535383,1.8249850993346436e-05,-0.0004107604218907051,9.231919060083277e-05,3.4015123143377635e-05,Trajectory-1,1200.0
chr14:94036453-94037050,0.0004766434355719856,0.00011646460455747507,-0.0004402818357400224,0.0002286075948225172,5.8110432208769755e-05,Trajectory-1,1225.0
chr14:94180562-94181483,0.00016155247240224336,0.0009475465764306646,0.0004263765907668824,-2.9587865149747615e-05,2.6504881532082646e-06,Trajectory-1,1089.0
chr14:99178303-99180529,0.000374306512129347,0.0020116562531591426,0.0011798089665473346,-0.001913652724832715,0.0015511688795756212,Trajectory-1,1158.0
chr14:99792687-99794044,0.0011405103071948231,-0.0004293201596864791,-0.0010373727147308736,-0.00020139659695526317,0.00018512472049990472,Trajectory-1,1376.0
chr14:100121743-100122859,0.0011252964785638169,-0.00030021838818324455,-0.0006722675726089115,-0.0002668766787184093,-5.206819919066227e-05,Trajectory-1,1370.0
chr14:101716527-101718593,-0.00025316358573221836,0.00031039047302686487,0.00039414957667818675,-1.869281046529843e-05,-0.00014873122116058852,Trajectory-1,540.0
chr14:101838499-101840027,-0.0003551388009650558,0.0001138311831012768,0.0003751139447157357,-1.8130182400947784e-05,-0.00023112935724383236,Trajectory-1,346.0
chr14:102389181-102389744,-0.00028941766922535903,0.00025655446226641464,0.0003902482743834506,0.00012534472874811497,-0.0002879660521379696,Trajectory-1,484.0
chr14:102764115-102764731,0.000496130766615473,0.0004782466394314632,-0.00017916738741859838,4.3110450131514696e-05,5.139091272249966e-05,Trajectory-1,1246.0
chr14:103910005-103910774,-3.067994038797212e-05,-0.00047524389056423784,-0.0003302115045525653,-0.00010036920217990441,0.00022354565325819107,Trajectory-1,720.0
chr14:105012165-105012977,-0.0005415195125711531,-0.000682951568891884,2.3330402728181738e-05,-0.00028355958293243676,0.00013847668174616216,Trajectory-1,105.0
chr14:106517624-106518904,0.0037975544484414475,-6.330250692105195e-05,2.75586618364608e-06,-0.0015770746830429403,-0.0010875807174296837,Trajectory-1,1486.0
chr14:106740999-106741695,0.00039120576383962555,0.0004601672151057052,-0.00016320478827108013,0.00024171665678713052,2.5739178374667425e-05,Trajectory-1,1203.0
chr14:106848291-106848803,0.002245830389440004,-0.00058247313249236,-0.0007705875318519596,-0.000708799729654946,-0.0005905707302863021,Trajectory-1,1455.0
chr15:20351842-20354728,0.00012809005134057863,0.0012584213396335997,0.0007558890507545128,-0.0007206965789900579,0.0004972141501165173,Trajectory-1,1073.0
chr15:21267167-21267642,0.00010982003030469307,4.460059872269645e-05,-0.0001983620050248761,0.0002715965679290044,1.6374374264565648e-05,Trajectory-1,978.0
chr15:22257758-22261071,0.00018312510845072962,0.0013777992291936617,0.0007156997391012918,-0.0003576680357367989,0.0002658511888604858,Trajectory-1,1115.0
chr15:34327572-34329080,-0.0005064246857767728,-0.00022932426661478842,0.00030971204777962056,-0.00022510036795695632,-9.408832244970439e-05,Trajectory-1,155.0
chr15:38666866-38668518,0.0007342806232335371,0.0010351851766302383,4.933480075502082e-05,-0.0003241860517472797,0.00033966397560408214,Trajectory-1,1335.0
chr15:40313452-40314327,0.0003387368576358484,0.000112070662421437,-0.00035524393882913925,0.00027643503632451957,6.94554519377531e-05,Trajectory-1,1149.0
chr15:40466305-40467580,-6.006710101688556e-05,-0.000197402035734502,-0.00019667808640955593,0.00017262416065897047,6.811837735243168e-05,Trajectory-1,737.0
chr15:41511163-41514398,0.0006098459038558857,-0.00010622361929110641,-0.000683296731592133,0.00020526481296310315,0.0001473550439207848,Trajectory-1,1263.0
chr15:41880178-41883719,0.0009580743051425528,0.000213851218269483,-0.0006786381524972555,8.748846951912813e-05,5.1987300492433144e-05,Trajectory-1,1369.0
chr15:42607893-42609481,0.0008044533248209829,-5.0025727018694456e-05,-0.0006370718676304343,-3.4324926860370706e-05,5.7692807529289615e-05,Trajectory-1,1319.0
chr15:44578112-44579282,-0.00021328278214560422,-3.7714799505325535e-05,7.07090944969495e-05,0.00021213032306714155,-0.00011081225039965822,Trajectory-1,559.0
chr15:52261081-52263084,0.0008497551382394109,-0.00014382113977029026,-0.0008130352903409423,6.0308228390425854e-05,0.00020805402327214322,Trajectory-1,1331.0
chr15:52682647-52684334,0.0007618035303616471,0.00040320913937454307,-0.0004803668612933311,0.00019277431635478768,5.327736778295515e-05,Trajectory-1,1324.0
chr15:54884318-54884672,-0.00036550809871821943,-0.000655668056880911,-0.0001459875549958635,-0.00021261514631051753,0.00022225124339697458,Trajectory-1,256.0
chr15:57284123-57285057,-0.0003034973858960862,0.0002589508163409292,0.00042647169152351086,-4.4237540414681975e-05,-0.0002139880609293303,Trajectory-1,449.0
chr15:57591440-57592313,0.0004576584487816374,0.0018011761670717109,0.0007862804458299608,-0.0007173783106152993,0.0006267078449535123,Trajectory-1,1279.0
chr15:58627052-58629281,-0.0002669331250018283,-0.00012779668476640673,7.19188064771081e-05,0.00015636824620916153,-0.0001017221614518868,Trajectory-1,464.0
chr15:58957105-58957972,-0.00037623870728685185,-0.0002625909477979669,0.0001153821580837895,3.6337557544495674e-05,-9.621432397238094e-05,Trajectory-1,280.0
chr15:59247341-59247817,-0.00037133903577144146,-0.00043275184432399737,-6.313412341759725e-06,-5.819292525903682e-05,4.671413310513766e-05,Trajectory-1,267.0
chr15:61857122-61858161,0.00036311624427494535,0.0024470764746331937,0.0014354089073954533,-0.0016724521580920241,0.0012603542766515723,Trajectory-1,1243.0
chr15:63841583-63842910,0.0005272486469930351,0.0015192929105968308,0.0004869380375479784,-0.00033304955864448574,0.0004020747241228675,Trajectory-1,1295.0
chr15:64067274-64068186,-0.0002983463769149265,0.00016237938350768558,0.0003138765599491866,0.00015808362220383777,-0.0002432905478804921,Trajectory-1,451.0
chr15:64651255-64652471,-0.00040254171448266576,0.00012260213379039687,0.0004450934988248705,-0.00014045936385299686,-0.00019377177729288845,Trajectory-1,284.0
chr15:64716969-64718831,-0.00028047717497552756,-4.690222559490709e-05,0.00014227645959264998,0.0001594647998993983,-0.0001292035632470362,Trajectory-1,447.0
chr15:66566948-66567432,-0.0001496889969478009,4.914721040192084e-05,7.589827032193122e-05,0.00018028472793854783,-9.398985646448471e-05,Trajectory-1,659.0
chr15:67039216-67040183,-0.0006856969682233974,-0.0008356071740798775,0.00010279768410529468,-0.0005360708382280507,0.000180023046218461,Trajectory-1,35.0
chr15:67133721-67135691,-0.00012669629718943727,0.0004083365455702634,0.00030209636986075765,0.00015108250479417673,-0.00016254844596247825,Trajectory-1,727.0
chr15:68114338-68114818,-0.00025742866731254466,0.0003834210907813711,0.00048167198934971937,-0.00011223712074051375,-0.0001997841623570338,Trajectory-1,551.0
chr15:70430114-70430327,-0.0007313929875739756,-0.0009018770491885633,0.00013576464800483837,-0.0006979570180129536,0.0002084488703636958,Trajectory-1,23.0
chr15:72461470-72462846,-0.00041539753104293,7.146445009961728e-05,0.0004093400028409349,1.8274313342658865e-05,-0.00029720977383956707,Trajectory-1,274.0
chr15:73897337-73897784,-7.230430127455618e-05,-0.00016457838253910835,-0.00013404980631755536,7.971952415106175e-05,6.965994566429986e-05,Trajectory-1,719.0
chr15:74856989-74858557,-0.00020280856802377912,-0.00041390525768121084,-0.00017248459970569093,-8.429230748323969e-06,0.00013642722507367096,Trajectory-1,517.0
chr15:74892227-74894363,-0.0002865049767264332,1.3042937589954297e-05,0.00020406290641729016,6.552675291416305e-05,-0.00011202202504111335,Trajectory-1,438.0
chr15:77160425-77161317,0.0003651093556313447,-0.0001244675099418048,-0.0004609638635099759,8.336238468043318e-05,0.00018277698212227115,Trajectory-1,1140.0
chr15:78750777-78751502,6.306647944974363e-06,-4.3983275246135226e-05,-0.00013407378798739364,0.00020271496167576766,2.892970397426606e-06,Trajectory-1,846.0
chr15:82286072-82287678,0.009222681181183167,-0.004938611170893251,0.004990361203233454,-0.0014691457936246808,-0.0033962062370746756,Trajectory-1,1493.0
chr15:82530446-82531389,-0.0004338114457156349,-0.00022401222577404217,0.00021519763478232626,-6.67321313214947e-05,-0.00010693881395807844,Trajectory-1,225.0
chr15:82647083-82648609,0.00014209563731120588,-4.070368126366812e-05,-0.00023287134407737475,0.00011329334542104606,9.052011159738606e-05,Trajectory-1,993.0
chr15:85645924-85647325,0.0001343280930054586,0.0016758543955011488,0.0010556534977456077,-0.0008801030688925791,0.000508892798660361,Trajectory-1,1098.0
chr15:90082200-90082796,0.00011521457813999574,-0.0001527492070946784,-0.0003036243312659775,0.00012051579319790346,0.00012490959063122942,Trajectory-1,951.0
chr15:90376361-90377584,9.370544084781969e-05,0.0005937816967896215,0.00020150592194243384,0.00020129525139761748,-6.898416076782592e-05,Trajectory-1,1020.0
chr15:94263316-94264152,-0.00027968330097771223,-0.0005081113302006435,-0.00013272255500979913,-0.00015695871646580564,0.00021217610591004016,Trajectory-1,374.0
chr15:94272178-94273223,-0.00042745757719006946,-0.00041860506282485524,8.706298987645443e-05,-0.0002042929817383925,6.821339063812929e-05,Trajectory-1,211.0
chr15:98881552-98882006,0.00015393186295756226,-0.0004332146876893046,-0.0004937075582552419,9.466949638139452e-06,0.00024582785720423864,Trajectory-1,955.0
chr15:99447228-99448417,-0.00031471841150093724,-0.0002420524199124268,5.323550257171325e-05,5.519903202457193e-07,3.7959082018863848e-06,Trajectory-1,353.0
chr15:99613865-99615386,-9.806019403164112e-05,-3.7829767613871724e-05,-3.5527382444559725e-05,0.0002576648158192277,-7.825911861424702e-05,Trajectory-1,704.0
chr15:101006870-101007406,-0.0003104749205976547,0.0002684583189983101,0.0004255869606708222,7.53084086327236e-05,-0.0002843468301980828,Trajectory-1,443.0
chr15:101333622-101334997,0.00010919930324320234,0.00015897070778615266,-0.00010293612658253267,0.00019410868226588007,-1.9284520198678333e-05,Trajectory-1,985.0
chr16:278620-283653,-0.0001387957695668054,-0.00018176880858380653,-9.224209376954484e-05,0.00015683747991595485,1.7897509506594377e-05,Trajectory-1,642.0
chr16:1711940-1714627,-0.00032744367046314265,-0.0002785943685572631,4.297260846874978e-05,6.0379355890194064e-05,-4.030458705965283e-05,Trajectory-1,336.0
chr16:2829735-2830557,-0.0005283475456697624,-0.00011245550755155771,0.0004055086160440692,-0.00010517958381075689,-0.00023812267006401462,Trajectory-1,153.0
chr16:3165381-3166556,-0.00030411642763774623,0.00022018613033802014,0.0003705053550161964,0.00014937827149356798,-0.0002810918376054938,Trajectory-1,450.0
chr16:3589278-3590033,0.00028271321714783674,-0.0004618379072997823,-0.000636997398627275,6.367441048457182e-05,0.0002950316712729931,Trajectory-1,1063.0
chr16:3725198-3726370,-0.0005203897967822728,-0.0006822203766631699,-8.387867741494895e-06,-0.0002508655941811543,0.00015907136253745185,Trajectory-1,119.0
chr16:9101811-9104363,-0.0003005514341616451,0.0005153169031790482,0.0006035204323635698,1.4945001309009821e-05,-0.0003295315940829673,Trajectory-1,503.0
